language1,feature,language2,geo,unigram_cosine
Bhojpuri,50,Armenian,9.428090415867779,36.08201140760378
Bosnian,59,Armenian,14.613540144474838,-117.49072411186708
Breton,47,Armenian,21.68460795634031,-116.28592815193934
Bulgarian,55,Armenian,13.90643336328829,-109.01134299924848
Burmese,45,Armenian,16.499158227733254,-143.12743647242218
Catalan,51,Armenian,12.845773191508469,-125.64315681478601
Chuvash,49,Armenian,32.29120967413852,3.49034646497839
Croatian,54,Armenian,16.027753706847932,-125.72765692555747
Czech,52,Armenian,24.513035081086503,-136.6394324275869
Danish,53,Armenian,32.998316455325075,-106.79261063984998
Divehi,58,Armenian,40.30508652767564,-85.58401483692835
Dutch,61,Armenian,25.573695252866326,-131.1419824472134
Emilian-Romagnol,43,Armenian,16.734860488034478,-148.87883727756332
Erzya,64,Armenian,28.755675768205787,-106.06565145625557
Estonian,47,Armenian,37.24095714244436,-133.13447038421262
Faroese,52,Armenian,41.48359782956364,-110.71023052630906
Finnish,65,Armenian,41.48359782956364,-122.12674120250361
Gagauz,41,Armenian,19.32758535233801,-117.1793027209385
Galician,48,Armenian,14.613540144474838,-133.12442162284387
Georgian,62,Armenian,13.199326582101742,-155.26641456393017
German,48,Armenian,10.370899457355552,-140.4990640449836
Gilaki,45,Armenian,6.599663290980154,62.862132852941016
Greek,54,Armenian,2.946278254896803,-147.70088921344876
Gujarati,58,Armenian,13.670731102987064,123.5655329269204
Hakka,55,Armenian,10.842303978240874,5.860464587807599
Hausa,37,Armenian,29.22708028909111,-84.07434173939896
Hebrew,48,Armenian,1.2963624322224818,-153.25860735492975
Hindi,65,Armenian,10.842303978240874,97.18266795806225
Hungarian,57,Armenian,20.27039439396722,-157.87838574874178
Icelandic,51,Armenian,45.726238516682926,-72.75391323682673
Indonesian,37,Armenian,54.918626672207054,-105.24380707109164
Irish,44,Armenian,28.04856898701924,-127.59326720668048
Japanese,49,Armenian,6.128258770236267,-97.5846438488215
Javanese,46,Armenian,56.097137974179915,-79.74254986265431
Kabiye,47,Armenian,32.52691193462362,151.48152519330182
Kabyle,53,Armenian,5.4211519890497195,-59.69943563639987
Kannada,56,Armenian,26.398653164344918,-148.70159192443575
Kapampangan,43,Armenian,24.513035081227933,-88.93885940729429
Karachay-Balkar,47,Armenian,15.320646925661384,-172.8114114028545
Kazakh,63,Armenian,24.513035081086503,-41.73476729771797
Khmer,36,Armenian,28.519973507904563,-137.33655940357934
Kirghiz,58,Armenian,21.33105456574704,-27.011553832088502
Korean,56,Armenian,6.835365551422815,-4.3992235108966575
Ladino,47,Armenian,10.370899457355552,-140.04237042103333
Lao,38,Armenian,20.741798914852538,130.87193430932095
Latvian,52,Armenian,34.41253001769817,-153.94710539249013
Lezgian,57,Armenian,12.727922061357855,10.873170684991749
Lithuanian,52,Armenian,31.58410289295198,-150.8560879917948
Luganda,43,Armenian,45.4905362563817,-98.7107190864935
Luxembourgish,56,Armenian,24.277332820643842,-94.68134694476674
Macedonian,49,Armenian,12.727922061357855,-100.73014372678311
Maithili,57,Armenian,9.428090415867779,-48.16197057179278
Malayalam,57,Armenian,32.0555074138373,56.38732923714544
Maltese,55,Armenian,4.596194077712559,-126.19800780161354
Manx,62,Armenian,30.405591591021544,-153.6863030685678
Maori,43,Armenian,102.76618553249205,-120.0581168965518
Marathi,48,Armenian,19.327585352479442,91.22612902106603
Mazandarani,46,Armenian,5.4211519890497195,48.89924208462333
Mingrelian,50,Armenian,13.90643336328829,-141.4868218778862
Nahuatl,51,Armenian,19.327585352479442,-131.28157117303311
Neapolitan,51,Armenian,11.667261889578034,-95.99844151851195
Nepali,54,Armenian,6.599663291121589,19.845527344070103
Occitan,52,Armenian,16.027753706847932,-75.69353866497548
Ossetian,46,Armenian,14.613540144474838,-58.38084867327332
Pangasinan,51,Armenian,23.68807716974935,10.517626233275502
Papiamentu,52,Armenian,28.873526898497836,-142.7964394232135
Polish,56,Armenian,27.341462205832695,-144.19966549011022
Ripuarian,51,Armenian,25.9272486434596,-42.40655183369652
Romanian,51,Armenian,20.27039439396722,-106.26174255640596
Romansh,51,Armenian,19.79898987322333,-143.15262744362752
Russian,55,Armenian,32.998316455325075,-148.0879596012183
Sakha,50,Armenian,41.48359782956364,-153.27363030796158
Samoan,34,Armenian,65.87878178064096,-136.33269352813525
Sindhi,49,Armenian,9.428090415867779,114.76039575353644
Sinhalese,55,Armenian,36.29814810095658,111.97468079294639
Slovak,46,Armenian,23.098821518713407,-144.69483705155798
Slovenian,55,Armenian,18.856180831594124,-121.00746833955655
Somali,40,Armenian,41.955002350448964,-26.33460128966765
Sundanese,36,Armenian,56.097137974179915,-84.82589183259915
Swedish,51,Armenian,44.66557834490311,51.450014216468205
Tajik,43,Armenian,8.48528137423857,-91.74046693980823
Tamil,52,Armenian,30.641293851464205,-54.30194169094908
Tatar,50,Armenian,32.055507413695864,165.50502839923115
Telugu,55,Armenian,23.57022603959873,122.9982408025083
Tetum,49,Armenian,58.92556509892611,-70.99600625949164
Thai,36,Armenian,23.57022603959873,91.54499687245135
Tongan,43,Armenian,76.1318301078459,-53.57919894257615
Tsonga,47,Armenian,80.13876853452253,-106.38396320210998
Tswana,53,Armenian,80.13876853452253,-119.33976511881963
Tulu,49,Armenian,28.166420117311286,-70.2738276058071
Turkish,62,Armenian,8.956685894982458,-128.76340892905301
Turkmen,48,Armenian,10.370899457355552,-147.83225580906753
Ukrainian,49,Armenian,23.098821518713407,-147.36534069367698
Urdu,47,Armenian,10.842303978240874,92.0278285748253
Uyghur,63,Armenian,10.370899457355552,-125.34725054568807
Vepsian,48,Armenian,38.65517070481745,6.829405613751748
Vietnamese,41,Armenian,31.34840063265075,-129.78491195661178
Waray,48,Armenian,29.22708028909111,-48.78485202012067
Welsh,51,Armenian,27.341462205832695,-105.15234550249505
Wolof,47,Armenian,24.63088621137855,-73.36945211739814
Wu,46,Armenian,1.4142135623731,-76.42363590501422
Yoruba,35,Armenian,34.88393453858349,-34.74428863139004
Zeelandic,46,Armenian,26.634355424646145,-124.04468190887317
Acehnese,45,Assamese,28.991378028648448,30.78585828989989
Afrikaans,51,Assamese,80.61017305526642,170.3976194304159
Alemannic,45,Assamese,31.81980515339464,165.13866103774623
Amharic,56,Assamese,22.627416997969522,-150.08125018336978
Armenian,47,Assamese,9.428090415867779,-111.756597378868
Asturian,54,Assamese,24.39518395093589,174.58287779728988
Bashkir,57,Assamese,38.18376618407357,-99.1424249017261
Basque,50,Assamese,24.041630560342615,-135.2062930483851
Bavarian,54,Assamese,32.526911934581186,174.95472839746924
Belarusian,52,Assamese,39.59797974644666,164.29460111530676
Bengali,58,Assamese,2.8284271247461903,174.22864475547522
Bhojpuri,54,Assamese,0,78.13724201572407
Bosnian,51,Assamese,24.041630560342615,177.49368726792346
Breton,40,Assamese,31.11269837220809,175.60520093078588
Bulgarian,46,Assamese,23.33452377915607,174.5914770909626
Burmese,58,Assamese,7.0710678118654755,108.95842859782131
Catalan,46,Assamese,22.273863607376246,176.2286641119145
Chuvash,59,Assamese,41.71930009000631,-108.5148078270692
Croatian,48,Assamese,25.45584412271571,177.61897522283172
Czech,57,Assamese,33.94112549695428,175.11733470002363
Danish,53,Assamese,42.42640687119285,177.89177071056224
Divehi,58,Assamese,30.876996111807863,-23.74147424171167
Dutch,46,Assamese,35.0017856687341,176.9120924321169
Emilian-Romagnol,50,Assamese,26.16295090390226,162.54765586530183
Erzya,48,Assamese,38.18376618407357,79.44622217425986
Estonian,48,Assamese,46.66904755831214,176.34371903862026
Faroese,50,Assamese,50.91168824543142,178.48195566047187
Finnish,46,Assamese,50.91168824543142,178.20823921926674
Gagauz,54,Assamese,28.755675768205787,-13.30700595931446
Galician,52,Assamese,24.041630560342615,168.8675239396118
Georgian,50,Assamese,22.627416997969522,146.87207616306918
German,52,Assamese,19.79898987322333,172.60133613211278
Gilaki,49,Assamese,16.027753706847932,34.40468676151572
Greek,50,Assamese,12.374368670764582,160.45135451547628
Gujarati,58,Assamese,4.242640687119285,-175.50978297624383
Hakka,46,Assamese,1.4142135623730951,96.5985040122332
Hausa,42,Assamese,19.79898987322333,172.20503393172913
Hebrew,41,Assamese,8.131727983645296,163.47347691585492
Hindi,60,Assamese,1.4142135623730951,19.17175401011296
Hungarian,59,Assamese,29.698484809834994,144.47167384646633
Icelandic,49,Assamese,55.154328932550705,167.96560490566998
Indonesian,48,Assamese,45.49053625633927,177.73342280442048
Irish,42,Assamese,37.476659402887016,173.65291404758986
Japanese,57,Assamese,15.556349186104045,-1.976554502506137
Javanese,54,Assamese,46.66904755831214,129.52928870742727
Kabiye,52,Assamese,23.098821518755837,-87.29002379418247
Kabyle,51,Assamese,14.849242404917497,164.00463709158691
Kannada,58,Assamese,16.97056274847714,161.7999792432602
Kapampangan,48,Assamese,15.084944665360155,169.1466601467682
Karachay-Balkar,59,Assamese,24.748737341529164,145.593611333555
Kazakh,56,Assamese,33.94112549695428,-91.27598652999465
Khmer,49,Assamese,19.091883092036785,171.3668520665198
Kirghiz,49,Assamese,30.759144981614817,-89.17092471285667
Korean,63,Assamese,16.263455967290593,-114.42152729394522
Ladino,49,Assamese,19.79898987322333,172.024118753042
Lao,43,Assamese,11.313708498984761,-167.52539408498083
Latvian,45,Assamese,43.840620433565945,162.96614772062958
Lezgian,53,Assamese,22.156012477225634,-137.72817384493564
Lithuanian,57,Assamese,41.012193308819754,128.35056021812005
Luganda,50,Assamese,36.062445840513924,169.06577903631987
Luxembourgish,59,Assamese,33.70542323651162,173.70785171571075
Macedonian,57,Assamese,22.156012477225634,177.5823966596584
Maithili,56,Assamese,0,-96.72590277171184
Malayalam,56,Assamese,22.627416997969522,-153.50087759908325
Maltese,57,Assamese,14.024284493580337,176.80582087817845
Manx,53,Assamese,39.83368200688932,142.2712988408929
Maori,40,Assamese,93.33809511662427,175.71259878823255
Marathi,56,Assamese,9.899494936611665,-168.69998906120455
Mazandarani,52,Assamese,14.849242404917497,84.33438762390384
Mingrelian,52,Assamese,23.33452377915607,81.52483357747134
Nahuatl,49,Assamese,9.899494936611665,124.98378753212869
Neapolitan,51,Assamese,21.095352305445815,131.6727152662238
Nepali,50,Assamese,2.8284271247461903,-131.27443940092087
Occitan,44,Assamese,25.45584412271571,174.3897087823436
Ossetian,53,Assamese,24.041630560342615,154.90390299412942
Pangasinan,45,Assamese,14.259986753881568,12.617382271494893
Papiamentu,60,Assamese,19.445436482630058,172.2983656139051
Polish,52,Assamese,36.76955262170047,168.98454471787446
Ripuarian,56,Assamese,35.35533905932738,146.20145188734134
Romanian,49,Assamese,29.698484809834994,177.7075252079087
Romansh,53,Assamese,29.22708028909111,169.54476577516263
Russian,53,Assamese,42.42640687119285,160.7563018896362
Sakha,54,Assamese,50.91168824543142,47.77510486765113
Samoan,40,Assamese,56.45069136477318,174.02302233116032
Sindhi,47,Assamese,0,-167.51388384840865
Sinhalese,67,Assamese,26.870057685088806,-157.1433731754442
Slovak,44,Assamese,32.526911934581186,161.16079729904462
Slovenian,58,Assamese,28.284271247461902,178.28748633437402
Somali,41,Assamese,32.526911934581186,137.241804116438
Sundanese,58,Assamese,46.66904755831214,168.83489295607802
Swedish,48,Assamese,54.09366876077089,-24.661491909100633
Tajik,47,Assamese,17.913371790106346,65.87600849183713
Tamil,61,Assamese,21.213203435596427,-39.84187101920377
Tatar,47,Assamese,41.48359782956364,-143.71390198333756
Telugu,61,Assamese,14.142135623730951,-98.88886276037182
Tetum,42,Assamese,49.49747468305833,165.0459841716906
Thai,46,Assamese,14.142135623730951,-173.9120184318804
Tongan,50,Assamese,66.70373969197811,155.65884230408687
Tsonga,57,Assamese,70.71067811865476,174.01868399423978
Tswana,52,Assamese,70.71067811865476,176.18082023578714
Tulu,54,Assamese,18.738329701443508,37.21507604927525
Turkish,54,Assamese,18.384776310850235,173.28659693319537
Turkmen,53,Assamese,19.79898987322333,119.79100284263546
Ukrainian,50,Assamese,32.526911934581186,160.15687037493905
Urdu,61,Assamese,1.4142135623730951,-21.52748976403455
Uyghur,52,Assamese,19.79898987322333,43.04803214867065
Vepsian,52,Assamese,48.08326112068523,-121.91016238964319
Vietnamese,43,Assamese,21.920310216782973,176.33133317086984
Waray,55,Assamese,19.79898987322333,160.4368025110483
Welsh,47,Assamese,36.76955262170047,173.86362788231784
Wolof,43,Assamese,15.202795795510772,171.34070284767384
Wu,51,Assamese,8.013876853494677,127.05674584019212
Yoruba,41,Assamese,25.45584412271571,153.0312739617856
Zeelandic,52,Assamese,36.062445840513924,166.0276985289869
Acehnese,43,Asturian,53.386561979584336,36.20951746645228
Afrikaans,58,Asturian,105.0053570062023,177.57520047090526
Alemannic,56,Asturian,7.424621202458749,175.73010405285282
Amharic,51,Asturian,47.02260094890541,-154.7751674798692
Armenian,47,Asturian,14.967093535068111,-127.69044346319494
Assamese,54,Asturian,24.39518395093589,174.58287779728988
Bashkir,62,Asturian,13.788582233137676,-78.60741696450819
Basque,44,Asturian,0.3535533905932738,-148.2170332505043
Bavarian,47,Asturian,8.131727983645296,175.34233922655685
Belarusian,49,Asturian,15.202795795510772,175.29333600214588
Bengali,49,Asturian,27.22361107568208,160.20452484816357
Bhojpuri,54,Asturian,24.39518395093589,47.26488429436637
Bosnian,51,Asturian,0.3535533905932738,177.25390745405866
Breton,52,Asturian,6.7175144212722016,174.9329742023047
Bulgarian,57,Asturian,1.0606601717798212,167.7500426425477
Burmese,48,Asturian,31.466251762801363,127.65810320399156
Catalan,54,Asturian,2.1213203435596424,179.78734642974524
Chuvash,46,Asturian,17.324116139070416,-86.96406312591577
Croatian,53,Asturian,1.0606601717798212,179.2196775407629
Czech,61,Asturian,9.545941546018392,178.64779379357253
Danish,54,Asturian,18.031222920256962,174.89160359407052
Divehi,57,Asturian,55.27218006274376,0.8757499768354031
Dutch,45,Asturian,10.606601717798213,178.67145212235258
Emilian-Romagnol,50,Asturian,1.7677669529663689,174.42505670799633
Erzya,58,Asturian,13.788582233137676,101.40251613634702
Estonian,61,Asturian,22.273863607376246,178.0484092128573
Faroese,51,Asturian,26.516504294495533,172.79955857337586
Finnish,58,Asturian,26.516504294495533,173.4538035184137
Gagauz,52,Asturian,4.3604918172698985,10.995741496625078
Galician,55,Asturian,0.3535533905932738,178.15905909376758
Georgian,41,Asturian,1.7677669529663689,160.5881682307491
German,51,Asturian,4.596194077712559,178.69663280380772
Gilaki,53,Asturian,8.367430244087958,3.578713494705323
Greek,53,Asturian,12.020815280171307,173.10507721127027
Gujarati,53,Asturian,28.637824638055175,-176.17467602104398
Hakka,54,Asturian,25.809397513308983,77.45987268329519
Hausa,49,Asturian,44.19417382415922,171.05992868128237
Hebrew,54,Asturian,16.263455967290593,174.40952317150973
Hindi,60,Asturian,25.809397513308983,-6.773510220472838
Hungarian,60,Asturian,5.303300858899107,162.21229702714726
Icelandic,60,Asturian,30.759144981614817,156.1088177740335
Indonesian,51,Asturian,69.88572020727516,171.71490071595866
Irish,51,Asturian,13.08147545195113,179.01161184700302
Japanese,47,Asturian,8.838834764831844,22.70520022989224
Javanese,58,Asturian,71.06423150924803,121.7224464949095
Kabiye,55,Asturian,47.494005469691736,-109.84395272066556
Kabyle,50,Asturian,9.545941546018392,148.39995400085596
Kannada,52,Asturian,41.36574669941303,173.5009948590924
Kapampangan,55,Asturian,39.48012861629604,161.42118988972405
Karachay-Balkar,56,Asturian,0.3535533905932738,157.31612774223387
Kazakh,58,Asturian,9.545941546018392,-69.06182813739606
Khmer,50,Asturian,43.487067042972676,178.58741495934285
Kirghiz,52,Asturian,6.363961030678928,-67.82978753042767
Korean,48,Asturian,8.131727983645296,-92.96189888604904
Ladino,54,Asturian,4.596194077712559,177.5024307749765
Lao,51,Asturian,35.70889244992065,-178.02883004366512
Latvian,57,Asturian,19.445436482630058,172.29907892083577
Lezgian,45,Asturian,2.2391714737102557,-127.83685499088239
Lithuanian,57,Asturian,16.617009357883866,140.59293023332083
Luganda,55,Asturian,60.45762979144981,171.18092455182875
Luxembourgish,51,Asturian,9.310239285575731,159.55103586794922
Macedonian,57,Asturian,2.2391714737102557,170.8555800953919
Maithili,50,Asturian,24.39518395093589,-63.3072507023491
Malayalam,55,Asturian,47.02260094890541,-145.4438748378095
Maltese,49,Asturian,10.370899457355552,179.0678784197103
Manx,56,Asturian,15.438498055953431,159.2565058437574
Maori,46,Asturian,117.73327906756016,177.26995462882937
Marathi,56,Asturian,34.294678887547555,-164.1853757333684
Mazandarani,54,Asturian,9.545941546018392,60.08686659271521
Mingrelian,48,Asturian,1.0606601717798212,108.4996109907592
Nahuatl,51,Asturian,34.294678887547555,141.4757172611146
Neapolitan,56,Asturian,3.299831645490077,133.31524895443638
Nepali,58,Asturian,21.5667568261897,-109.24566669091419
Occitan,55,Asturian,1.0606601717798212,163.81822840814507
Ossetian,56,Asturian,0.3535533905932738,139.52290409289432
Pangasinan,50,Asturian,38.65517070481746,-2.859938420763359
Papiamentu,57,Asturian,43.840620433565945,178.04150541300118
Polish,55,Asturian,12.374368670764582,175.42142513475753
Ripuarian,52,Asturian,10.960155108391486,138.57772224958862
Romanian,54,Asturian,5.303300858899107,172.98504611603013
Romansh,53,Asturian,4.83189633815522,178.2911445252759
Russian,59,Asturian,18.031222920256962,173.09553292639697
Sakha,51,Asturian,26.516504294495533,78.03973630506299
Samoan,46,Asturian,80.84587531570907,177.38560501000245
Sindhi,52,Asturian,24.39518395093589,-171.46538641410302
Sinhalese,53,Asturian,51.2652416360247,-157.00074341879053
Slovak,45,Asturian,8.131727983645296,167.5658089094092
Slovenian,58,Asturian,3.8890872965260113,175.25986429469842
Somali,46,Asturian,56.922095885517074,118.34480438963497
Sundanese,54,Asturian,71.06423150924803,162.63502811514726
Swedish,60,Asturian,29.698484809834994,-55.38313780229528
Tajik,51,Asturian,6.481812160829541,93.479778989974
Tamil,46,Asturian,45.608387386532314,-28.159175083673126
Tatar,55,Asturian,17.088413878627755,-156.51778830376904
Telugu,53,Asturian,38.53731957466684,-110.47265876846991
Tetum,51,Asturian,73.89265863399422,156.92942933423507
Thai,51,Asturian,38.53731957466684,-169.1761424771976
Tongan,51,Asturian,91.098923642914,141.49493386283876
